ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
230578,M. Diakhaby,21,https://cdn.sofifa.org/players/4/19/230578.png,France,https://cdn.sofifa.org/flags/18.png,77,84,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€11M,€22K,1624,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,12.0,"Jul 2, 2018",,2023,6'4,172lbs,54+2,54+2,54+2,50+2,52+2,52+2,52+2,50+2,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,64+2,69+2,69+2,69+2,64+2,66+2,75+2,75+2,75+2,66+2,28.0,36.0,85.0,68.0,31.0,50.0,34.0,26.0,52.0,57.0,57.0,59.0,46.0,70.0,33.0,45.0,83.0,75.0,82.0,29.0,76.0,78.0,47.0,45.0,49.0,73.0,75.0,77.0,70.0,15.0,11.0,10.0,14.0,11.0,€25.3M
225713,J. Augustin,21,https://cdn.sofifa.org/players/4/19/225713.png,France,https://cdn.sofifa.org/flags/18.png,77,85,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€13.5M,€39K,1791,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,ST,29.0,"Jul 6, 2017",,2022,5'10,152lbs,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,74+2,74+2,74+2,74+2,64+2,64+2,64+2,74+2,54+2,48+2,48+2,48+2,54+2,50+2,43+2,43+2,43+2,50+2,66.0,83.0,58.0,68.0,69.0,80.0,52.0,38.0,48.0,81.0,85.0,88.0,79.0,71.0,78.0,78.0,67.0,66.0,66.0,63.0,47.0,22.0,83.0,65.0,67.0,62.0,36.0,24.0,17.0,14.0,6.0,8.0,12.0,6.0,€25.7M
207537,J. Lukaku,23,https://cdn.sofifa.org/players/4/19/207537.png,Belgium,https://cdn.sofifa.org/flags/7.png,77,81,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€11.5M,€39K,2042,Left,2.0,4.0,4.0,High/ Medium,Stocky,No,LM,5.0,"Jul 22, 2016",,2019,5'10,190lbs,70+2,70+2,70+2,74+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,75+2,72+2,72+2,72+2,75+2,77+2,73+2,73+2,73+2,77+2,76+2,73+2,73+2,73+2,76+2,79.0,54.0,62.0,74.0,57.0,80.0,53.0,46.0,66.0,80.0,89.0,93.0,78.0,78.0,79.0,76.0,74.0,76.0,84.0,66.0,74.0,77.0,61.0,68.0,53.0,76.0,66.0,74.0,72.0,8.0,7.0,14.0,15.0,9.0,€20.4M
194222,Laguardia,28,https://cdn.sofifa.org/players/4/19/194222.png,Spain,https://cdn.sofifa.org/flags/45.png,77,78,Deportivo Alavés,https://cdn.sofifa.org/teams/2/light/463.png,€8M,€24K,1663,Right,1.0,3.0,2.0,Medium/ High,Normal,Yes,RCB,5.0,"Jul 11, 2014",,2020,6'1,165lbs,53+2,53+2,53+2,50+2,51+2,51+2,51+2,50+2,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,66+2,70+2,70+2,70+2,66+2,68+2,76+2,76+2,76+2,68+2,43.0,49.0,73.0,70.0,29.0,36.0,38.0,35.0,57.0,58.0,54.0,63.0,50.0,67.0,59.0,40.0,78.0,76.0,80.0,30.0,89.0,76.0,44.0,46.0,32.0,70.0,78.0,79.0,76.0,14.0,12.0,13.0,9.0,10.0,€17.4M
224933,K. Lasagna,25,https://cdn.sofifa.org/players/4/19/224933.png,Italy,https://cdn.sofifa.org/flags/27.png,77,80,Udinese,https://cdn.sofifa.org/teams/2/light/55.png,€11.5M,€29K,1824,Left,2.0,3.0,3.0,High/ Medium,Lean,No,ST,9.0,"Jan 14, 2017",,2020,6'1,176lbs,76+2,76+2,76+2,74+2,75+2,75+2,75+2,74+2,72+2,72+2,72+2,72+2,63+2,63+2,63+2,72+2,53+2,48+2,48+2,48+2,53+2,51+2,43+2,43+2,43+2,51+2,60.0,78.0,72.0,66.0,74.0,76.0,66.0,42.0,50.0,79.0,89.0,88.0,81.0,76.0,72.0,72.0,76.0,69.0,69.0,66.0,40.0,30.0,80.0,58.0,66.0,74.0,26.0,20.0,18.0,8.0,14.0,13.0,15.0,15.0,€21.6M
200875,E. Gigliotti,31,https://cdn.sofifa.org/players/4/19/200875.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Independiente,https://cdn.sofifa.org/teams/2/light/110093.png,€8M,€24K,1842,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,9.0,"Feb 24, 2017",,2021,6'0,179lbs,75+2,75+2,75+2,69+2,72+2,72+2,72+2,69+2,70+2,70+2,70+2,67+2,64+2,64+2,64+2,67+2,54+2,56+2,56+2,56+2,54+2,53+2,55+2,55+2,55+2,53+2,51.0,84.0,78.0,66.0,73.0,65.0,57.0,49.0,46.0,75.0,61.0,63.0,68.0,72.0,62.0,78.0,77.0,78.0,79.0,67.0,71.0,35.0,82.0,71.0,63.0,71.0,59.0,35.0,24.0,11.0,9.0,14.0,13.0,6.0,€11.2M
224425,M. Wolf,23,https://cdn.sofifa.org/players/4/19/224425.png,Germany,https://cdn.sofifa.org/flags/21.png,77,82,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€12M,€41K,1987,Right,2.0,4.0,3.0,High/ Medium,Lean,No,RM,27.0,"Jul 1, 2018",,2023,6'2,181lbs,73+2,73+2,73+2,76+2,75+2,75+2,75+2,76+2,74+2,74+2,74+2,76+2,71+2,71+2,71+2,76+2,70+2,67+2,67+2,67+2,70+2,68+2,63+2,63+2,63+2,68+2,75.0,75.0,60.0,73.0,62.0,78.0,69.0,71.0,61.0,78.0,83.0,84.0,68.0,73.0,67.0,70.0,53.0,86.0,68.0,67.0,73.0,64.0,74.0,74.0,52.0,68.0,67.0,54.0,50.0,12.0,15.0,7.0,16.0,8.0,€21.3M
152999,R. Palacio,36,https://cdn.sofifa.org/players/4/19/152999.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€3.2M,€27K,2001,Right,2.0,3.0,4.0,High/ High,Lean,Yes,RS,24.0,"Aug 18, 2017",,2019,5'9,154lbs,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,70+2,70+2,70+2,76+2,59+2,57+2,57+2,57+2,59+2,56+2,53+2,53+2,53+2,56+2,70.0,76.0,74.0,76.0,76.0,82.0,78.0,67.0,56.0,84.0,79.0,77.0,79.0,76.0,81.0,70.0,76.0,65.0,61.0,60.0,78.0,39.0,80.0,77.0,79.0,82.0,40.0,33.0,30.0,17.0,14.0,17.0,17.0,17.0,€5.4M
152997,D. Cvitanich,34,https://cdn.sofifa.org/players/4/19/152997.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Club Atlético Banfield,https://cdn.sofifa.org/teams/2/light/110404.png,€4.7M,€19K,1932,Right,2.0,3.0,3.0,High/ Low,Normal,No,ST,20.0,"Feb 7, 2017",,2020,5'9,159lbs,75+2,75+2,75+2,73+2,74+2,74+2,74+2,73+2,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2,56+2,56+2,56+2,56+2,56+2,53+2,51+2,51+2,51+2,53+2,64.0,79.0,79.0,73.0,71.0,70.0,67.0,66.0,65.0,83.0,68.0,62.0,72.0,74.0,79.0,71.0,81.0,69.0,75.0,67.0,68.0,33.0,81.0,74.0,79.0,77.0,31.0,32.0,34.0,15.0,12.0,15.0,12.0,11.0,€7M
152996,P. Skjelbred,31,https://cdn.sofifa.org/players/4/19/152996.png,Norway,https://cdn.sofifa.org/flags/36.png,77,77,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,€6M,€26K,1920,Right,2.0,3.0,3.0,High/ High,Lean,Yes,CDM,3.0,"Sep 1, 2014",,2019,5'9,163lbs,60+2,60+2,60+2,67+2,65+2,65+2,65+2,67+2,69+2,69+2,69+2,70+2,73+2,73+2,73+2,70+2,74+2,76+2,76+2,76+2,74+2,73+2,71+2,71+2,71+2,73+2,69.0,46.0,52.0,75.0,40.0,75.0,67.0,61.0,72.0,79.0,66.0,55.0,77.0,77.0,77.0,56.0,74.0,86.0,66.0,42.0,79.0,81.0,55.0,75.0,55.0,77.0,68.0,77.0,74.0,7.0,13.0,11.0,6.0,7.0,€10.2M
215716,A. Mitrović,23,https://cdn.sofifa.org/players/4/19/215716.png,Serbia,https://cdn.sofifa.org/flags/51.png,77,82,Fulham,https://cdn.sofifa.org/teams/2/light/144.png,€12M,€52K,1758,Right,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,ST,9.0,"Jul 30, 2018",,2023,6'2,181lbs,76+2,76+2,76+2,67+2,72+2,72+2,72+2,67+2,69+2,69+2,69+2,64+2,61+2,61+2,61+2,64+2,44+2,48+2,48+2,48+2,44+2,42+2,48+2,48+2,48+2,42+2,29.0,78.0,84.0,67.0,76.0,66.0,39.0,52.0,43.0,74.0,60.0,64.0,67.0,77.0,63.0,82.0,81.0,64.0,88.0,70.0,89.0,14.0,82.0,68.0,66.0,76.0,25.0,24.0,13.0,15.0,12.0,6.0,7.0,13.0,€23.7M
134820,S. Brown,33,https://cdn.sofifa.org/players/4/19/134820.png,Scotland,https://cdn.sofifa.org/flags/42.png,77,77,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,€3.6M,€47K,1933,Right,2.0,3.0,3.0,Medium/ High,Stocky,No,CDM,8.0,"May 29, 2007",,2019,5'9,176lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,66+2,70+2,70+2,70+2,66+2,72+2,76+2,76+2,76+2,72+2,72+2,74+2,74+2,74+2,72+2,53.0,44.0,50.0,82.0,42.0,70.0,55.0,44.0,70.0,72.0,66.0,68.0,77.0,76.0,73.0,70.0,79.0,87.0,77.0,48.0,90.0,77.0,47.0,63.0,74.0,86.0,76.0,75.0,71.0,7.0,7.0,14.0,15.0,14.0,€6.5M
182179,S. De Maio,31,https://cdn.sofifa.org/players/4/19/182179.png,France,https://cdn.sofifa.org/flags/18.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€6M,€30K,1560,Right,2.0,3.0,2.0,Medium/ High,Normal,No,CB,4.0,"Jul 1, 2017",,2020,6'3,198lbs,48+2,48+2,48+2,43+2,45+2,45+2,45+2,43+2,45+2,45+2,45+2,45+2,51+2,51+2,51+2,45+2,61+2,66+2,66+2,66+2,61+2,65+2,76+2,76+2,76+2,65+2,11.0,20.0,72.0,50.0,20.0,52.0,23.0,39.0,54.0,54.0,61.0,67.0,54.0,70.0,54.0,61.0,83.0,63.0,92.0,37.0,74.0,78.0,19.0,34.0,46.0,76.0,80.0,80.0,78.0,6.0,5.0,5.0,11.0,7.0,€10.2M
221363,D. van de Beek,21,https://cdn.sofifa.org/players/4/19/221363.png,Netherlands,https://cdn.sofifa.org/flags/34.png,77,83,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€12.5M,€14K,2002,Right,2.0,4.0,3.0,Medium/ Medium,Normal,No,CAM,17.0,"Dec 27, 2013",,2022,6'0,163lbs,73+2,73+2,73+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,74+2,75+2,75+2,75+2,74+2,69+2,71+2,71+2,71+2,69+2,67+2,65+2,65+2,65+2,67+2,67.0,75.0,59.0,78.0,76.0,74.0,66.0,62.0,74.0,78.0,66.0,65.0,70.0,76.0,58.0,77.0,70.0,82.0,75.0,80.0,68.0,72.0,76.0,77.0,55.0,78.0,64.0,59.0,52.0,7.0,12.0,8.0,10.0,14.0,€20M
229558,D. Upamecano,19,https://cdn.sofifa.org/players/4/19/229558.png,France,https://cdn.sofifa.org/flags/18.png,77,88,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€13M,€18K,1708,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,LCB,5.0,"Jan 13, 2017",,2021,6'1,183lbs,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,60+2,62+2,62+2,62+2,60+2,68+2,71+2,71+2,71+2,68+2,70+2,76+2,76+2,76+2,70+2,47.0,39.0,71.0,72.0,21.0,59.0,32.0,28.0,66.0,64.0,73.0,85.0,61.0,67.0,62.0,44.0,86.0,61.0,88.0,24.0,81.0,75.0,35.0,56.0,39.0,68.0,68.0,84.0,75.0,6.0,7.0,8.0,15.0,9.0,€24.7M
224179,Borja Iglesias,25,https://cdn.sofifa.org/players/4/19/224179.png,Spain,https://cdn.sofifa.org/flags/45.png,77,82,RCD Espanyol,https://cdn.sofifa.org/teams/2/light/452.png,€12M,€29K,1783,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,7.0,"Jul 9, 2018",,2022,6'2,190lbs,75+2,75+2,75+2,69+2,73+2,73+2,73+2,69+2,71+2,71+2,71+2,69+2,66+2,66+2,66+2,69+2,49+2,50+2,50+2,50+2,49+2,47+2,46+2,46+2,46+2,47+2,50.0,80.0,78.0,68.0,65.0,70.0,35.0,36.0,64.0,75.0,65.0,69.0,61.0,67.0,69.0,80.0,72.0,75.0,91.0,77.0,42.0,20.0,79.0,70.0,78.0,80.0,31.0,27.0,18.0,14.0,12.0,16.0,13.0,16.0,€26.1M
198584,K. Mbodji,28,https://cdn.sofifa.org/players/4/19/198584.png,Senegal,https://cdn.sofifa.org/flags/136.png,77,77,FC Nantes,https://cdn.sofifa.org/teams/2/light/71.png,€7M,€21K,1810,Right,2.0,3.0,3.0,Medium/ Medium,Normal,No,CB,5.0,,RSC Anderlecht,"Jun 30, 2019",6'4,203lbs,61+2,61+2,61+2,55+2,57+2,57+2,57+2,55+2,56+2,56+2,56+2,57+2,61+2,61+2,61+2,57+2,67+2,71+2,71+2,71+2,67+2,69+2,76+2,76+2,76+2,69+2,39.0,45.0,81.0,61.0,63.0,61.0,35.0,55.0,66.0,68.0,63.0,69.0,51.0,69.0,30.0,76.0,68.0,82.0,94.0,58.0,80.0,71.0,37.0,41.0,62.0,73.0,76.0,78.0,76.0,11.0,7.0,16.0,9.0,12.0,
156092,J. Villar,41,https://cdn.sofifa.org/players/4/19/156092.png,Paraguay,https://cdn.sofifa.org/flags/58.png,77,77,,https://cdn.sofifa.org/flags/58.png,€0,€0,1168,Right,2.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,,,,5'11,187lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,12.0,30.0,8.0,21.0,15.0,22.0,22.0,24.0,31.0,32.0,50.0,73.0,68.0,29.0,56.0,22.0,62.0,16.0,22.0,22.0,14.0,51.0,21.0,55.0,13.0,13.0,14.0,75.0,75.0,74.0,78.0,77.0,
152993,R. Civelli,34,https://cdn.sofifa.org/players/4/19/152993.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,77,Club Atlético Banfield,https://cdn.sofifa.org/teams/2/light/110404.png,€2.7M,€16K,1728,Right,2.0,3.0,2.0,Low/ High,Lean,No,RCB,2.0,"Feb 7, 2017",,2020,6'5,196lbs,60+2,60+2,60+2,51+2,54+2,54+2,54+2,51+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,63+2,70+2,70+2,70+2,63+2,66+2,76+2,76+2,76+2,66+2,53.0,54.0,85.0,64.0,55.0,35.0,37.0,47.0,59.0,67.0,49.0,36.0,33.0,68.0,37.0,66.0,72.0,66.0,94.0,57.0,83.0,73.0,48.0,50.0,58.0,74.0,77.0,79.0,67.0,13.0,6.0,16.0,14.0,10.0,€4M
183483,K. Mitroglou,30,https://cdn.sofifa.org/players/4/19/183483.png,Greece,https://cdn.sofifa.org/flags/22.png,77,77,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€8.5M,€47K,1740,Left,3.0,3.0,3.0,Medium/ Low,Normal,No,ST,11.0,"Aug 31, 2017",,2021,6'2,190lbs,75+3,75+3,75+3,68+3,71+3,71+3,71+3,68+3,68+3,68+3,68+3,67+3,62+3,62+3,62+3,67+3,45+3,46+3,46+3,46+3,45+3,41+3,42+3,42+3,42+3,41+3,60.0,78.0,81.0,66.0,76.0,69.0,72.0,71.0,59.0,72.0,53.0,62.0,47.0,74.0,34.0,83.0,76.0,63.0,86.0,72.0,75.0,10.0,78.0,68.0,61.0,83.0,13.0,18.0,10.0,12.0,7.0,10.0,8.0,16.0,€16.2M
176571,A. Ayew,28,https://cdn.sofifa.org/players/4/19/176571.png,Ghana,https://cdn.sofifa.org/flags/117.png,77,77,Fenerbahçe SK,https://cdn.sofifa.org/teams/2/light/326.png,€9M,€35K,2074,Left,3.0,3.0,4.0,High/ Medium,Normal,Yes,RM,20.0,,Swansea City,"May 31, 2019",5'9,159lbs,75+3,75+3,75+3,76+3,76+3,76+3,76+3,76+3,76+3,76+3,76+3,76+3,73+3,73+3,73+3,76+3,68+3,67+3,67+3,67+3,68+3,67+3,64+3,64+3,64+3,67+3,75.0,73.0,75.0,76.0,64.0,78.0,74.0,57.0,69.0,79.0,75.0,75.0,86.0,77.0,81.0,75.0,89.0,84.0,69.0,74.0,78.0,52.0,78.0,74.0,71.0,74.0,49.0,60.0,57.0,10.0,6.0,12.0,7.0,15.0,
166072,Danilo,34,https://cdn.sofifa.org/players/4/19/166072.png,Brazil,https://cdn.sofifa.org/flags/54.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€2.7M,€26K,1592,Right,2.0,3.0,2.0,Low/ Medium,Normal,No,CB,23.0,,Udinese,"Jun 30, 2019",6'1,168lbs,50+2,50+2,50+2,46+2,48+2,48+2,48+2,46+2,49+2,49+2,49+2,47+2,56+2,56+2,56+2,47+2,62+2,69+2,69+2,69+2,62+2,65+2,75+2,75+2,75+2,65+2,30.0,24.0,72.0,60.0,22.0,46.0,34.0,30.0,66.0,60.0,49.0,53.0,46.0,73.0,60.0,72.0,76.0,42.0,71.0,48.0,78.0,83.0,25.0,42.0,48.0,74.0,80.0,82.0,79.0,11.0,8.0,11.0,5.0,6.0,
213432,F. Ferreyra,27,https://cdn.sofifa.org/players/4/19/213432.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,78,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€10.5M,€14K,1811,Right,1.0,3.0,3.0,Medium/ Low,Lean,No,ST,19.0,"Jul 1, 2018",,2022,6'1,172lbs,76+2,76+2,76+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,69+2,65+2,65+2,65+2,69+2,51+2,50+2,50+2,50+2,51+2,49+2,47+2,47+2,47+2,49+2,49.0,81.0,83.0,68.0,68.0,73.0,48.0,42.0,53.0,77.0,70.0,72.0,78.0,77.0,68.0,75.0,77.0,72.0,73.0,77.0,58.0,23.0,77.0,66.0,70.0,79.0,22.0,29.0,26.0,11.0,11.0,8.0,14.0,15.0,€21.8M
204472,B. Sarr,26,https://cdn.sofifa.org/players/4/19/204472.png,France,https://cdn.sofifa.org/flags/18.png,77,79,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€9M,€40K,2040,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RB,17.0,"Jul 3, 2015",,2022,5'10,143lbs,71+2,71+2,71+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,74+2,76+2,74+2,74+2,74+2,76+2,76+2,73+2,73+2,73+2,76+2,75.0,64.0,66.0,74.0,46.0,79.0,72.0,39.0,69.0,77.0,82.0,83.0,76.0,79.0,76.0,75.0,63.0,77.0,68.0,69.0,78.0,76.0,65.0,66.0,65.0,68.0,75.0,72.0,76.0,9.0,15.0,14.0,8.0,12.0,€17.8M
237239,E. Bardhi,22,https://cdn.sofifa.org/players/4/19/237239.png,FYR Macedonia,https://cdn.sofifa.org/flags/19.png,77,83,Levante UD,https://cdn.sofifa.org/teams/2/light/1853.png,€12M,€22K,2082,Right,1.0,4.0,4.0,Medium/ Medium,Normal,Yes,LCM,10.0,"Jul 17, 2017",,2022,5'8,141lbs,73+2,73+2,73+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,76+2,76+2,76+2,76+2,71+2,70+2,70+2,70+2,71+2,69+2,62+2,62+2,62+2,69+2,78.0,78.0,52.0,79.0,76.0,79.0,89.0,91.0,76.0,81.0,76.0,66.0,76.0,77.0,81.0,85.0,50.0,71.0,49.0,84.0,54.0,65.0,74.0,76.0,78.0,80.0,65.0,67.0,58.0,12.0,13.0,8.0,12.0,6.0,€27.6M
232883,G. Shibasaki,26,https://cdn.sofifa.org/players/4/19/232883.png,Japan,https://cdn.sofifa.org/flags/163.png,77,80,Getafe CF,https://cdn.sofifa.org/teams/2/light/1860.png,€11M,€24K,2011,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,LM,10.0,"Jul 17, 2017",,2021,5'9,137lbs,69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,76+2,76+2,76+2,74+2,77+2,77+2,77+2,74+2,72+2,74+2,74+2,74+2,72+2,71+2,68+2,68+2,68+2,71+2,68.0,70.0,56.0,81.0,61.0,77.0,59.0,67.0,79.0,79.0,69.0,67.0,76.0,78.0,77.0,64.0,67.0,74.0,60.0,66.0,65.0,74.0,69.0,80.0,71.0,75.0,61.0,73.0,72.0,10.0,13.0,13.0,9.0,6.0,€23.9M
215223,W. Benítez,25,https://cdn.sofifa.org/players/4/19/215223.png,Argentina,https://cdn.sofifa.org/flags/52.png,77,81,OGC Nice,https://cdn.sofifa.org/teams/2/light/72.png,€8M,€23K,1208,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,40.0,"Jul 1, 2016",,2020,6'3,201lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,13.0,26.0,13.0,15.0,19.0,17.0,27.0,14.0,48.0,48.0,43.0,67.0,40.0,25.0,57.0,42.0,80.0,14.0,28.0,21.0,18.0,46.0,25.0,62.0,17.0,20.0,17.0,76.0,79.0,70.0,78.0,79.0,€15.8M
188086,Jefferson,29,https://cdn.sofifa.org/players/4/19/188086.png,Brazil,https://cdn.sofifa.org/flags/54.png,77,77,Sporting CP,https://cdn.sofifa.org/teams/2/light/237.png,€6.5M,€14K,2141,Left,2.0,2.0,2.0,High/ Medium,Normal,No,LB,5.0,"Jul 1, 2013",,2020,5'9,159lbs,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,76+2,74+2,74+2,74+2,76+2,75+2,73+2,73+2,73+2,75+2,84.0,55.0,64.0,74.0,70.0,75.0,81.0,78.0,77.0,74.0,77.0,74.0,74.0,73.0,74.0,83.0,71.0,88.0,71.0,80.0,79.0,70.0,72.0,70.0,63.0,59.0,71.0,78.0,78.0,16.0,14.0,6.0,13.0,14.0,€13M
220854,E. Gutiérrez,23,https://cdn.sofifa.org/players/4/19/220854.png,Mexico,https://cdn.sofifa.org/flags/83.png,77,85,PSV,https://cdn.sofifa.org/teams/2/light/247.png,€13M,€15K,2007,Left,1.0,2.0,4.0,High/ Medium,Lean,No,LCM,3.0,"Aug 30, 2018",,2023,5'11,163lbs,69+2,69+2,69+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,73+2,73+2,71+2,67+2,67+2,67+2,71+2,69.0,68.0,52.0,79.0,65.0,74.0,73.0,51.0,76.0,77.0,78.0,76.0,69.0,68.0,72.0,77.0,53.0,91.0,62.0,74.0,60.0,77.0,67.0,76.0,67.0,76.0,75.0,69.0,57.0,7.0,14.0,10.0,8.0,16.0,€20.8M
184501,M. Lang,27,https://cdn.sofifa.org/players/4/19/184501.png,Switzerland,https://cdn.sofifa.org/flags/47.png,77,78,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€8M,€26K,2003,Right,1.0,4.0,3.0,High/ Medium,Normal,No,RB,6.0,"Jul 1, 2018",,2022,6'1,174lbs,71+2,71+2,71+2,69+2,68+2,68+2,68+2,69+2,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,75+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,75+2,75+2,78.0,71.0,80.0,74.0,68.0,63.0,45.0,55.0,73.0,74.0,69.0,76.0,66.0,67.0,57.0,72.0,80.0,85.0,79.0,66.0,69.0,75.0,67.0,55.0,59.0,71.0,75.0,78.0,77.0,12.0,8.0,9.0,10.0,11.0,€14.2M
226229,T. Kehrer,21,https://cdn.sofifa.org/players/4/19/226229.png,Germany,https://cdn.sofifa.org/flags/21.png,77,84,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€11M,€43K,1806,Left,1.0,5.0,3.0,Medium/ High,Lean,No,RB,4.0,"Aug 16, 2018",,2023,6'1,168lbs,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,61+2,62+2,62+2,62+2,61+2,71+2,70+2,70+2,70+2,71+2,73+2,75+2,75+2,75+2,73+2,56.0,37.0,76.0,63.0,32.0,63.0,45.0,38.0,58.0,64.0,74.0,76.0,69.0,76.0,65.0,65.0,78.0,74.0,70.0,40.0,80.0,75.0,48.0,56.0,36.0,68.0,72.0,81.0,85.0,9.0,9.0,14.0,10.0,12.0,€22.6M
211381,S. Boufal,24,https://cdn.sofifa.org/players/4/19/211381.png,Morocco,https://cdn.sofifa.org/flags/129.png,77,80,RC Celta,https://cdn.sofifa.org/teams/2/light/450.png,€11.5M,€41K,1796,Right,2.0,4.0,4.0,Medium/ Low,Lean,Yes,LM,19.0,,Southampton,"Jun 30, 2019",5'9,148lbs,68+2,68+2,68+2,77+2,75+2,75+2,75+2,77+2,76+2,76+2,76+2,76+2,69+2,69+2,69+2,76+2,56+2,51+2,51+2,51+2,56+2,51+2,38+2,38+2,38+2,51+2,69.0,68.0,35.0,75.0,70.0,86.0,71.0,63.0,66.0,86.0,84.0,79.0,89.0,68.0,84.0,71.0,34.0,67.0,40.0,65.0,47.0,19.0,72.0,75.0,69.0,69.0,16.0,40.0,32.0,9.0,16.0,10.0,14.0,7.0,
206516,W. Hughes,23,https://cdn.sofifa.org/players/4/19/206516.png,England,https://cdn.sofifa.org/flags/14.png,77,84,Watford,https://cdn.sofifa.org/teams/2/light/1795.png,€12.5M,€45K,1949,Left,1.0,3.0,4.0,Medium/ Medium,Lean,Yes,RM,19.0,"Jun 24, 2017",,2022,6'1,163lbs,68+2,68+2,68+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,71+2,72+2,72+2,72+2,71+2,70+2,67+2,67+2,67+2,70+2,69.0,67.0,58.0,79.0,48.0,78.0,60.0,60.0,73.0,80.0,67.0,59.0,71.0,77.0,75.0,60.0,51.0,74.0,59.0,62.0,70.0,65.0,72.0,84.0,66.0,78.0,69.0,72.0,69.0,7.0,15.0,12.0,9.0,12.0,€26.3M
