ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
254548,M. Bard,21,https://cdn.sofifa.net/players/254/548/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,82,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,€11M,€24K,1888,Left,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos7">LB,31-Jul-21,nan,2026,173cm,65kg,€23.1M,26,nan
196150,T. Gutiérrez,37,https://cdn.sofifa.net/players/196/150/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,75,75,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,€1.9M,€4K,1888,Right,1,3,4,High/ Low,Normal (170-185),No,<span class="pos pos18">CAM,6-Aug-21,nan,2023,180cm,87kg,€2.6M,29,nan
193881,F. Đuričić,30,https://cdn.sofifa.net/players/193/881/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,75,75,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€5.5M,€19K,1886,Right,1,4,4,High/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Aug-22,nan,2024,176cm,69kg,€9.9M,7,nan
190156,Rubén Pérez,33,https://cdn.sofifa.net/players/190/156/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Panathinaikos FC,https://cdn.sofifa.net/teams/1884/30.png,€2.8M,€ 850,1885,Right,1,3,2,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos15">LCM,14-Jul-21,nan,2023,178cm,72kg,€6.2M,4,nan
206098,Patric,29,https://cdn.sofifa.net/players/206/098/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,76,Lazio,https://cdn.sofifa.net/teams/46/30.png,€5M,€38K,1885,Right,1,3,2,Medium/ High,Lean (170-185),No,<span class="pos pos28">SUB,1-Jul-15,nan,2027,184cm,72kg,€8.9M,4,nan
236245,A. Elis,26,https://cdn.sofifa.net/players/236/245/23_60.png,Honduras,https://cdn.sofifa.net/flags/hn.png,75,78,FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/30.png,€7.5M,€10K,1884,Right,1,4,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2025,183cm,77kg,€14.1M,29,nan
235781,Santi Comesaña,25,https://cdn.sofifa.net/players/235/781/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,81,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€8M,€17K,1882,Right,1,4,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos9">RDM,1-Jul-16,nan,2023,184cm,75kg,€18.4M,6,nan
225844,D. Verde,26,https://cdn.sofifa.net/players/225/844/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,76,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€6.5M,€19K,1882,Left,1,3,4,Medium/ Low,Normal (170-),Yes,<span class="pos pos12">RM,4-Jul-21,nan,2025,168cm,64kg,€12.2M,10,nan
245940,Silas,23,https://cdn.sofifa.net/players/245/940/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,75,82,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€11.5M,€20K,1882,Right,1,2,5,High/ Medium,Normal (185+),No,<span class="pos pos12">RM,13-Aug-19,nan,2024,189cm,82kg,€23M,14,nan
264348,S. Rahimi,26,https://cdn.sofifa.net/players/264/348/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,75,76,Al Ain FC,https://cdn.sofifa.net/teams/111701/30.png,€6.5M,€1K,1881,Right,1,4,4,High/ Medium,Normal (170-185),No,<span class="pos pos16">LM,24-Aug-21,nan,2025,181cm,76kg,€14.8M,21,nan
235454,M. Sarr,23,https://cdn.sofifa.net/players/235/454/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,79,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€7M,€61K,1881,Left,1,2,2,Medium/ High,Stocky (170-185),Yes,<span class="pos pos28">SUB,27-Aug-20,nan,2025,182cm,75kg,€13.5M,31,nan
210617,Samu Castillejo,27,https://cdn.sofifa.net/players/210/617/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€6M,€30K,1879,Left,2,2,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos12">RM,12-Jul-22,nan,2025,182cm,67kg,€12.6M,11,nan
236636,A. Caci,25,https://cdn.sofifa.net/players/236/636/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,80,1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/30.png,€7.5M,€22K,1879,Right,1,5,3,Medium/ Medium,Lean (185+),No,<span class="pos pos28">SUB,1-Jul-22,nan,2026,185cm,76kg,€13.3M,19,nan
229517,Toni Villa,27,https://cdn.sofifa.net/players/229/517/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€6M,€22K,1878,Right,1,4,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos16">LM,1-Jul-17,nan,2023,173cm,63kg,€13.2M,19,nan
217877,T. Bongonda,26,https://cdn.sofifa.net/players/217/877/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,75,75,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,€6M,€18K,1878,Left,1,3,4,Medium/ Medium,Lean (170-185),No,<span class="pos pos28">SUB,1-Jul-19,nan,2023,177cm,73kg,€9M,56,nan
233795,B. Brereton Díaz,23,https://cdn.sofifa.net/players/233/795/23_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,75,82,Blackburn Rovers,https://cdn.sofifa.net/teams/3/30.png,€11.5M,€38K,1878,Right,1,3,3,High/ Medium,Normal (185+),No,<span class="pos pos16">LM,4-Jan-19,nan,2023,188cm,75kg,€24.2M,22,nan
225147,C. Roberts,26,https://cdn.sofifa.net/players/225/147/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,75,78,Burnley,https://cdn.sofifa.net/teams/1796/30.png,€7M,€36K,1875,Right,1,4,3,High/ Medium,Normal (170-185),Yes,<span class="pos pos2">RWB,nan,nan,nan,175cm,76kg,€13.8M,14,nan
214971,F. Pizzini,28,https://cdn.sofifa.net/players/214/971/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,75,Club Atlético Talleres,https://cdn.sofifa.net/teams/112670/30.png,€5.5M,€16K,1875,Right,1,3,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,27-Jun-22,nan,2025,178cm,75kg,€8.3M,28,nan
1041,14 J. Zanetti,39,https://cdn.sofifa.net/players/001/041/14_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,75,Inter,https://cdn.sofifa.net/teams/44/30.png,€1K,€45K,1874,Right,3,4,2,Medium/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-95,nan,2014,178cm,75kg,nan,4,nan
246606,Fran García,22,https://cdn.sofifa.net/players/246/606/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,83,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,€12M,€15K,1874,Left,1,3,3,High/ Medium,Normal (170-),No,<span class="pos pos7">LB,1-Jul-21,nan,2025,167cm,69kg,€27.6M,25,nan
216433,A. El Ghazi,27,https://cdn.sofifa.net/players/216/433/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,75,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€6M,€63K,1872,Right,1,4,4,High/ Medium,Normal (185+),Yes,<span class="pos pos29">RES,1-Jul-19,nan,2023,188cm,90kg,€11.4M,21,nan
248808,A. Hickey,20,https://cdn.sofifa.net/players/248/808/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,75,85,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€12M,€28K,1871,Right,1,5,2,High/ High,Lean (170-185),No,<span class="pos pos28">SUB,nan,nan,nan,175cm,72kg,€25.2M,22,nan
186156,L. Ayling,30,https://cdn.sofifa.net/players/186/156/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,75,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€4.8M,€33K,1871,Right,2,3,3,High/ High,Lean (185+),Yes,<span class="pos pos28">SUB,11-Aug-16,nan,2023,185cm,72kg,€9.1M,2,nan
194728,22 I. Belfodil,29,https://cdn.sofifa.net/players/194/728/22_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,75,75,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€5.5M,€43K,1871,Right,2,2,3,High/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,23-Aug-21,nan,2022,192cm,86kg,€9.9M,14,nan
186146,D. Welbeck,31,https://cdn.sofifa.net/players/186/146/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,75,Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/30.png,€4.8M,€58K,1870,Right,2,3,3,High/ High,Normal (185+),Yes,<span class="pos pos25">ST,18-Oct-20,nan,2023,185cm,73kg,€9.1M,18,nan
177326,22 M. Valbuena,36,https://cdn.sofifa.net/players/177/326/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€1.8M,€1K,1870,Right,3,4,3,High/ Medium,Normal (170-),Yes,<span class="pos pos28">SUB,1-Jul-19,nan,2023,167cm,58kg,€3.8M,28,nan
255472,22 Pedrinho,23,https://cdn.sofifa.net/players/255/472/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,81,Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/30.png,€9M,€ 900,1868,Left,1,3,4,High/ Medium,Lean (170-185),No,<span class="pos pos18">CAM,1-Jul-21,nan,2026,171cm,65kg,€21.6M,38,nan
198145,S. Araujo,30,https://cdn.sofifa.net/players/198/145/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,75,AEK Athens,https://cdn.sofifa.net/teams/278/30.png,€5.5M,€1K,1868,Right,1,5,3,Medium/ Low,Normal (170-185),No,<span class="pos pos25">ST,16-Jul-21,nan,2024,180cm,76kg,€12.1M,11,nan
210864,E. Hysaj,28,https://cdn.sofifa.net/players/210/864/23_60.png,Albania,https://cdn.sofifa.net/flags/al.png,75,75,Lazio,https://cdn.sofifa.net/teams/46/30.png,€5M,€38K,1866,Right,2,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,17-Jul-21,nan,2025,182cm,70kg,€8.5M,23,nan
210321,R. Quioto,30,https://cdn.sofifa.net/players/210/321/23_60.png,Honduras,https://cdn.sofifa.net/flags/hn.png,75,75,Club de Foot Montréal,https://cdn.sofifa.net/teams/111139/30.png,€5.5M,€10K,1866,Right,1,4,3,High/ Low,Normal (170-185),No,<span class="pos pos25">ST,20-Nov-19,nan,2022,178cm,69kg,€8M,30,nan
237646,D. Muñoz,26,https://cdn.sofifa.net/players/237/646/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,75,76,KRC Genk,https://cdn.sofifa.net/teams/673/30.png,€6M,€15K,1865,Right,1,3,2,High/ High,Normal (170-185),No,<span class="pos pos3">RB,7-Jul-20,nan,2024,181cm,73kg,€9.5M,23,nan
262118,T. Livramento,19,https://cdn.sofifa.net/players/262/118/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,85,Southampton,https://cdn.sofifa.net/teams/17/30.png,€11.5M,€22K,1865,Right,1,4,2,High/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,2-Aug-21,nan,2026,181cm,71kg,€24.2M,21,nan
239970,Paulinho,21,https://cdn.sofifa.net/players/239/970/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,81,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€9M,€31K,1862,Right,1,3,4,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-18,nan,2023,177cm,77kg,€17.1M,7,nan
219809,T. Bakayoko,27,https://cdn.sofifa.net/players/219/809/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,76,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€6M,€71K,1861,Right,2,3,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,nan,<a href="/team/5/chelsea/">Chelsea</a>,30-Jun-23,189cm,85kg,nan,14,nan
224494,R. Henry,24,https://cdn.sofifa.net/players/224/494/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,78,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€7M,€33K,1859,Left,1,2,3,High/ High,Lean (170-),Yes,<span class="pos pos7">LB,31-Aug-16,nan,2026,170cm,66kg,€13.8M,3,nan
225024,M. Holgate,25,https://cdn.sofifa.net/players/225/024/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,78,Everton,https://cdn.sofifa.net/teams/7/30.png,€6.5M,€31K,1858,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos4">RCB,13-Aug-15,nan,2025,184cm,75kg,€12.8M,4,nan
197031,M. Ducksch,28,https://cdn.sofifa.net/players/197/031/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,SV Werder Bremen,https://cdn.sofifa.net/teams/38/30.png,€6M,€26K,1857,Right,1,3,3,High/ Medium,Lean (185+),Yes,<span class="pos pos26">LS,25-Aug-21,nan,2024,188cm,79kg,€10.8M,7,nan
220739,J. Sornoza,28,https://cdn.sofifa.net/players/220/739/23_60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png,75,75,Independiente del Valle,https://cdn.sofifa.net/teams/112908/30.png,€5.5M,€1K,1857,Right,1,3,3,Medium/ Medium,Normal (170-185),No,<span class="pos pos22">LF,13-Jul-21,nan,2024,179cm,65kg,€12.1M,10,nan
223248,J. Lucero,30,https://cdn.sofifa.net/players/223/248/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,75,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,€5.5M,€9K,1857,Right,1,4,2,High/ Medium,Lean (170-185),No,<span class="pos pos25">ST,4-Jan-22,nan,2022,182cm,75kg,€7.7M,9,nan
220085,L. Waldschmidt,26,https://cdn.sofifa.net/players/220/085/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,78,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€7.5M,€42K,1857,Left,1,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos29">RES,22-Aug-21,nan,2025,181cm,74kg,€13.3M,7,nan
243580,L. Openda,22,https://cdn.sofifa.net/players/243/580/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,75,83,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€12.5M,€28K,1856,Right,1,3,3,High/ Low,Normal (170-185),No,<span class="pos pos26">LS,6-Jul-22,nan,2027,174cm,78kg,€26.3M,11,nan
229128,T. Lorch,28,https://cdn.sofifa.net/players/229/128/23_60.png,South Africa,https://cdn.sofifa.net/flags/za.png,75,75,Orlando Pirates,https://cdn.sofifa.net/teams/110930/30.png,€5.5M,€1K,1855,Right,1,4,3,High/ Medium,Lean (170-),No,<span class="pos pos12">RM,27-Jan-17,nan,2023,166cm,60kg,€12.1M,3,nan
219932,A. Sanabria,26,https://cdn.sofifa.net/players/219/932/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,75,78,Torino F.C.,https://cdn.sofifa.net/teams/54/30.png,€7.5M,€41K,1855,Right,1,4,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos25">ST,31-Jan-21,nan,2025,181cm,73kg,€14.1M,9,nan
260801,22 K. Prince,30,https://cdn.sofifa.net/players/260/801/22_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,75,Queens Park Rangers,https://cdn.sofifa.net/teams/15/30.png,€5.5M,€20K,1855,Right,1,3,4,High/ Medium,Stocky (185+),Yes,<span class="pos pos29">RES,20-Nov-08,nan,2025,188cm,86kg,€10.5M,30,nan
1605,11 R. Pires,36,https://cdn.sofifa.net/players/001/605/11_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,84,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€ 0,€ 0,1855,Right,2,4,5,N/A/ N/A,Normal (170-185),Yes,<span class="pos pos28">SUB,2-Sep-10,nan,2011,187cm,80kg,nan,8,nan
254470,L. Thomas,21,https://cdn.sofifa.net/players/254/470/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,75,80,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€8M,€41K,1853,Left,1,2,2,High/ High,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Jun-17,nan,2024,177cm,68kg,€15.8M,33,nan
199439,M. Gregoritsch,28,https://cdn.sofifa.net/players/199/439/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,75,75,Sport-Club Freiburg,https://cdn.sofifa.net/teams/25/30.png,€6M,€29K,1852,Left,2,3,4,Medium/ Low,Normal (185+),Yes,<span class="pos pos25">ST,8-Jul-22,nan,2022,193cm,91kg,€10.2M,38,nan
224796,J. Rodríguez,26,https://cdn.sofifa.net/players/224/796/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,78,Estudiantes de La Plata,https://cdn.sofifa.net/teams/101083/30.png,€6.5M,€12K,1852,Right,1,2,2,Medium/ High,Stocky (170-185),No,<span class="pos pos10">CDM,5-Feb-21,nan,2023,179cm,77kg,€10.2M,30,nan
208137,Lucas Torró,27,https://cdn.sofifa.net/players/208/137/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,76,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,€6M,€23K,1852,Right,1,3,2,Medium/ Medium,Lean (185+),No,<span class="pos pos10">CDM,4-Aug-20,nan,2027,190cm,77kg,€13.1M,6,nan
190362,T. Pukki,32,https://cdn.sofifa.net/players/190/362/23_60.png,Finland,https://cdn.sofifa.net/flags/fi.png,75,75,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€4.6M,€43K,1851,Right,1,3,3,High/ High,Normal (170-185),Yes,<span class="pos pos24">RS,nan,nan,nan,180cm,80kg,€8.7M,10,nan
238305,Nacho Vidal,27,https://cdn.sofifa.net/players/238/305/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,76,CA Osasuna,https://cdn.sofifa.net/teams/479/30.png,€6M,€23K,1850,Right,1,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos3">RB,13-Jul-18,nan,2025,180cm,75kg,€13.1M,2,nan
208498,M. Dabbur,30,https://cdn.sofifa.net/players/208/498/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,75,75,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€5.5M,€33K,1850,Right,2,4,4,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos28">SUB,7-Jan-20,nan,2024,183cm,78kg,€9.4M,10,nan
199897,N. Höfler,32,https://cdn.sofifa.net/players/199/897/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,Sport-Club Freiburg,https://cdn.sofifa.net/teams/25/30.png,€3.7M,€23K,1849,Right,2,3,2,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos11">LDM,1-Jul-10,nan,2026,181cm,79kg,€6.3M,27,nan
212977,N. Stark,27,https://cdn.sofifa.net/players/212/977/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,77,SV Werder Bremen,https://cdn.sofifa.net/teams/38/30.png,€6M,€21K,1849,Right,2,3,2,Medium/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2022,190cm,88kg,€11.3M,4,nan
222994,M. Nakamba,28,https://cdn.sofifa.net/players/222/994/23_60.png,Zimbabwe,https://cdn.sofifa.net/flags/zw.png,75,76,Aston Villa,https://cdn.sofifa.net/teams/2/30.png,€5.5M,€60K,1848,Left,1,2,3,Low/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Aug-19,nan,2024,178cm,71kg,€10.9M,19,nan
239964,E. Shomurodov,27,https://cdn.sofifa.net/players/239/964/23_60.png,Uzbekistan,https://cdn.sofifa.net/flags/uz.png,75,76,Roma,https://cdn.sofifa.net/teams/52/30.png,€6.5M,€54K,1847,Right,1,4,3,High/ Medium,Lean (185+),No,<span class="pos pos28">SUB,2-Aug-21,nan,2026,190cm,76kg,€11.5M,14,nan
219732,G. Nkoudou,27,https://cdn.sofifa.net/players/219/732/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,Beşiktaş JK,https://cdn.sofifa.net/teams/327/30.png,€6M,€43K,1846,Right,1,4,3,High/ Low,Lean (170-185),Yes,<span class="pos pos28">SUB,22-Aug-19,nan,2023,172cm,75kg,€12M,7,nan
246350,E. Le Fée,22,https://cdn.sofifa.net/players/246/350/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,82,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,€11.5M,€16K,1844,Right,1,3,4,Medium/ Medium,Lean (170-),No,<span class="pos pos14">CM,13-Nov-18,nan,2024,170cm,58kg,€25.3M,10,nan
257540,A. Knauff,20,https://cdn.sofifa.net/players/257/540/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,83,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€12.5M,€27K,1844,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos12">RM,nan,<a href="/team/22/borussia-dortmund/">Borussia Dortmund</a>,30-Jun-23,180cm,73kg,nan,36,nan
234824,Y. Wissa,25,https://cdn.sofifa.net/players/234/824/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,75,76,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€6.5M,€44K,1843,Right,1,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos27">LW,10-Aug-21,nan,2025,176cm,74kg,€12.8M,11,nan
229749,A. Barboza,27,https://cdn.sofifa.net/players/229/749/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,75,78,Club Libertad,https://cdn.sofifa.net/teams/111008/30.png,€6.5M,€ 900,1843,Left,1,3,2,High/ High,Stocky (185+),Yes,<span class="pos pos6">LCB,11-Feb-21,nan,2023,193cm,92kg,€14.8M,3,nan
147777,16 A. Arshavin,34,https://cdn.sofifa.net/players/147/777/16_60.png,Russia,https://cdn.sofifa.net/flags/ru.png,75,75,Kuban Krasnodar,https://cdn.sofifa.net/teams/110089/30.png,€2.1M,€25K,1842,Right,2,4,4,Low/ Low,Normal (170-),Yes,<span class="pos pos28">SUB,13-Jul-15,nan,2016,172cm,70kg,nan,10,nan
239956,M. Boadu,21,https://cdn.sofifa.net/players/239/956/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,75,83,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€12.5M,€34K,1840,Right,1,5,3,High/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,4-Aug-21,nan,2026,183cm,67kg,€26.3M,9,nan
208159,M. Frey,27,https://cdn.sofifa.net/players/208/159/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,75,75,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€6M,€22K,1836,Right,1,4,3,High/ High,Stocky (185+),No,<span class="pos pos25">ST,1-Jul-21,nan,2024,188cm,92kg,€9M,99,nan
235658,V. Nelsson,23,https://cdn.sofifa.net/players/235/658/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,75,81,Galatasaray SK,https://cdn.sofifa.net/teams/325/30.png,€8M,€42K,1832,Right,1,3,2,Medium/ High,Normal (185+),No,<span class="pos pos4">RCB,11-Aug-21,nan,2026,185cm,78kg,€16.8M,25,nan
257073,Tiago Tomás,20,https://cdn.sofifa.net/players/257/073/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,75,82,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€11M,€11K,1831,Right,1,3,3,High/ Medium,Lean (170-185),No,<span class="pos pos24">RS,nan,<a href="/team/237/sporting-cp/">Sporting CP</a>,30-Jun-23,180cm,78kg,nan,10,nan
183569,E. Choupo-Moting,33,https://cdn.sofifa.net/players/183/569/23_60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png,75,75,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€3.6M,€50K,1831,Right,2,4,3,High/ Medium,Normal (185+),Yes,<span class="pos pos28">SUB,5-Oct-20,nan,2023,191cm,90kg,€5.9M,13,nan
251421,B. Johnson,21,https://cdn.sofifa.net/players/251/421/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,75,85,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€12.5M,€43K,1830,Right,1,4,3,High/ Low,Lean (170-185),No,<span class="pos pos24">RS,1-Apr-19,nan,2026,181cm,71kg,€27.5M,20,nan
198683,M. Gabbiadini,30,https://cdn.sofifa.net/players/198/683/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,75,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€5.5M,€21K,1829,Left,2,3,3,Medium/ Low,Normal (185+),Yes,<span class="pos pos29">RES,11-Jan-19,nan,2026,186cm,75kg,€9.9M,23,nan
